sysTime,roll,pitch,yaw,ax,ay,az
4:23:55:23:761762,91.49,-34.81,154.96,-0.58,0.84,-0.01
4:23:55:23:761873,91.49,-34.82,154.95,-0.58,0.84,-0.01
4:23:55:23:761953,91.48,-34.82,154.97,-0.58,0.84,-0.02
4:23:55:23:762065,91.48,-34.82,154.99,-0.58,0.84,-0.02
4:23:55:23:762161,91.48,-34.81,155.0,-0.58,0.84,-0.02
4:23:55:23:762257,91.47,-34.82,155.03,-0.58,0.84,-0.02
4:23:55:23:762565,91.49,-34.85,154.85,-0.58,0.85,-0.02
4:23:55:23:762657,91.48,-34.85,154.85,-0.58,0.84,-0.02
4:23:55:24:762769,91.47,-34.84,154.89,-0.58,0.83,-0.01
4:23:55:24:762849,91.48,-34.84,154.94,-0.58,0.83,-0.01
4:23:55:24:762960,91.49,-34.84,154.97,-0.58,0.84,-0.02
4:23:55:24:763056,91.49,-34.83,154.99,-0.58,0.84,-0.01
4:23:55:24:763153,91.48,-34.83,155.03,-0.58,0.84,-0.01
4:23:55:24:763663,91.48,-34.81,155.26,-0.58,0.84,-0.02
4:23:55:25:763760,91.49,-34.81,155.26,-0.58,0.84,-0.02
4:23:55:25:763856,91.49,-34.81,155.26,-0.58,0.84,-0.02
4:23:55:25:763952,91.49,-34.81,155.26,-0.58,0.84,-0.01
4:23:55:25:764064,91.49,-34.81,155.27,-0.58,0.84,-0.01
4:23:55:25:764160,91.49,-34.81,155.29,-0.58,0.83,-0.01
4:23:55:25:764256,91.49,-34.81,155.27,-0.58,0.84,-0.02
4:23:55:25:764560,91.53,-34.8,155.67,-0.58,0.84,-0.02
4:23:55:25:764655,91.54,-34.8,155.8,-0.58,0.84,-0.02
4:23:55:26:764767,91.54,-34.8,155.89,-0.58,0.84,-0.02
4:23:55:26:764863,91.54,-34.8,155.98,-0.58,0.83,-0.01
4:23:55:26:764960,91.53,-34.79,156.1,-0.58,0.84,-0.02
4:23:55:26:765055,91.54,-34.79,156.2,-0.58,0.84,-0.02
4:23:55:26:765151,91.53,-34.8,156.26,-0.58,0.83,-0.02
4:23:55:26:765662,91.51,-34.8,156.55,-0.58,0.84,-0.01
4:23:55:27:765759,91.5,-34.8,156.57,-0.58,0.83,-0.01
4:23:55:27:765854,91.51,-34.8,156.65,-0.58,0.83,-0.02
4:23:55:27:765966,91.5,-34.8,156.71,-0.58,0.84,-0.02
4:23:55:27:766062,91.5,-34.8,156.7,-0.57,0.83,-0.02
4:23:55:27:766158,91.48,-34.82,156.48,-0.58,0.83,-0.02
4:23:55:27:766254,91.48,-34.82,156.4,-0.58,0.84,-0.01
4:23:55:27:766558,91.48,-34.82,156.29,-0.58,0.84,-0.02
4:23:55:27:766654,91.48,-34.82,156.23,-0.58,0.84,-0.02
4:23:55:28:766765,91.48,-34.82,156.22,-0.58,0.84,-0.02
4:23:55:28:766861,91.48,-34.82,156.2,-0.58,0.84,-0.02
4:23:55:28:766957,91.47,-34.81,156.17,-0.58,0.84,-0.02
4:23:55:28:767054,91.49,-34.82,156.14,-0.58,0.84,-0.02
4:23:55:28:767165,91.49,-34.81,156.11,-0.58,0.83,-0.02
4:23:55:28:767661,91.5,-34.8,156.06,-0.58,0.84,-0.02
4:23:55:29:767757,91.5,-34.81,156.08,-0.58,0.83,-0.02
4:23:55:29:767853,91.51,-34.82,156.07,-0.58,0.84,-0.02
4:23:55:29:767965,91.5,-34.82,156.08,-0.58,0.83,-0.02
4:23:55:29:768061,91.5,-34.83,156.06,-0.58,0.84,-0.02
4:23:55:29:768157,91.5,-34.83,156.04,-0.58,0.84,-0.02
4:23:55:29:768252,91.48,-34.83,156.02,-0.58,0.83,-0.02
4:23:55:29:768572,91.49,-34.82,156.0,-0.58,0.83,-0.01
4:23:55:29:768652,91.49,-34.81,156.0,-0.58,0.83,-0.02
4:23:55:30:768764,91.5,-34.82,156.01,-0.58,0.84,-0.02
4:23:55:30:768860,91.51,-34.82,156.02,-0.58,0.84,-0.02
4:23:55:30:768956,91.51,-34.82,156.02,-0.58,0.84,-0.02
4:23:55:30:769052,91.5,-34.82,156.0,-0.58,0.83,-0.02
4:23:55:30:769164,91.5,-34.82,156.01,-0.58,0.83,-0.01
4:23:55:30:769659,91.48,-34.84,155.51,-0.58,0.84,-0.02
4:23:55:31:769755,91.47,-34.84,155.45,-0.58,0.84,-0.02
4:23:55:31:769867,91.48,-34.84,155.43,-0.57,0.84,-0.02
4:23:55:31:769963,91.47,-34.83,155.39,-0.58,0.84,-0.01
4:23:55:31:770059,91.48,-34.83,155.33,-0.58,0.84,-0.02
4:23:55:31:770156,91.48,-34.82,155.33,-0.58,0.84,-0.02
4:23:55:31:770267,91.47,-34.82,155.29,-0.58,0.83,-0.02
4:23:55:31:770570,91.48,-34.82,155.22,-0.58,0.84,-0.02
4:23:55:31:770651,91.48,-34.81,155.2,-0.58,0.84,-0.02
4:23:55:32:770763,91.5,-34.81,155.2,-0.58,0.84,-0.02
4:23:55:32:770859,91.51,-34.81,155.2,-0.58,0.83,-0.02
4:23:55:32:770955,91.49,-34.81,155.18,-0.58,0.84,-0.02
4:23:55:32:771066,91.49,-34.81,155.15,-0.58,0.84,-0.02
4:23:55:32:771163,91.49,-34.82,155.17,-0.56,0.85,-0.01
4:23:55:32:771658,91.54,-34.79,155.4,-0.58,0.84,-0.02
4:23:55:33:771754,91.53,-34.8,155.47,-0.58,0.85,-0.02
4:23:55:33:771850,91.5,-34.8,155.21,-0.58,0.84,-0.01
4:23:55:33:771961,91.49,-34.81,155.02,-0.58,0.84,-0.02
4:23:55:33:772058,91.48,-34.81,154.85,-0.58,0.84,-0.01
4:23:55:33:772154,91.47,-34.82,154.69,-0.58,0.84,-0.02
4:23:55:33:772249,91.46,-34.82,154.53,-0.58,0.84,-0.02
4:23:55:33:772553,91.49,-34.81,154.61,-0.58,0.84,-0.02
4:23:55:33:772665,91.49,-34.81,154.56,-0.58,0.84,-0.02
4:23:55:34:772761,91.51,-34.81,154.6,-0.58,0.83,-0.02
4:23:55:34:772857,91.5,-34.81,154.64,-0.58,0.84,-0.02
4:23:55:34:772953,91.5,-34.8,154.66,-0.58,0.83,-0.02
4:23:55:34:773049,91.5,-34.81,154.7,-0.58,0.83,-0.02
4:23:55:34:773161,91.49,-34.8,154.75,-0.58,0.84,-0.02
4:23:55:34:773657,91.49,-34.79,154.8,-0.58,0.83,-0.02
4:23:55:35:773768,91.49,-34.79,154.8,-0.58,0.84,-0.02
4:23:55:35:773864,91.51,-34.79,154.81,-0.58,0.83,-0.02
4:23:55:35:773960,91.5,-34.8,154.82,-0.58,0.84,-0.02
4:23:55:35:774057,91.49,-34.8,154.82,-0.58,0.84,-0.01
4:23:55:35:774168,91.5,-34.8,154.81,-0.58,0.84,-0.02
4:23:55:35:774263,91.51,-34.79,154.82,-0.58,0.84,-0.02
4:23:55:35:774567,91.52,-34.8,154.86,-0.58,0.83,-0.02
4:23:55:35:774664,91.51,-34.81,154.85,-0.58,0.84,-0.02
4:23:55:36:774760,91.51,-34.81,154.88,-0.58,0.84,-0.02
4:23:55:36:774856,91.51,-34.8,154.89,-0.58,0.84,-0.02
4:23:55:36:774967,91.51,-34.81,154.9,-0.58,0.84,-0.02
4:23:55:36:775063,91.5,-34.81,154.92,-0.58,0.84,-0.02
4:23:55:36:775159,91.5,-34.81,154.93,-0.58,0.84,-0.02
4:23:55:36:775656,91.49,-34.81,154.92,-0.58,0.84,-0.01
4:23:55:37:775766,91.51,-34.81,154.9,-0.58,0.83,-0.02
4:23:55:37:775863,91.51,-34.81,154.82,-0.58,0.83,-0.02
4:23:55:37:775959,91.52,-34.81,154.83,-0.58,0.84,-0.02
4:23:55:37:776055,91.52,-34.81,154.85,-0.58,0.84,-0.02
4:23:55:37:776167,91.51,-34.81,154.89,-0.58,0.84,-0.01
4:23:55:37:776262,91.51,-34.81,154.91,-0.58,0.84,-0.01
4:23:55:37:776550,91.52,-34.81,154.93,-0.58,0.83,-0.02
4:23:55:37:776663,91.52,-34.82,154.96,-0.58,0.84,-0.02
4:23:55:38:776758,91.51,-34.82,154.95,-0.58,0.84,-0.02
4:23:55:38:776870,91.51,-34.82,154.93,-0.58,0.84,-0.02
4:23:55:38:776965,91.51,-34.82,154.94,-0.58,0.84,-0.02
4:23:55:38:777062,91.51,-34.82,154.9,-0.58,0.84,-0.01
4:23:55:38:777158,91.52,-34.81,154.93,-0.58,0.84,-0.02
4:23:55:38:777653,91.5,-34.82,154.91,-0.58,0.83,-0.02
4:23:55:39:777766,91.51,-34.81,154.94,-0.58,0.84,-0.02
4:23:55:39:777861,91.51,-34.81,154.91,-0.57,0.84,-0.02
4:23:55:39:777973,91.5,-34.82,154.81,-0.58,0.84,-0.01
4:23:55:39:778069,91.51,-34.82,154.86,-0.58,0.83,-0.02
4:23:55:39:778165,91.5,-34.82,154.92,-0.58,0.84,-0.02
4:23:55:39:778261,91.5,-34.82,154.96,-0.58,0.83,-0.02
4:23:55:39:778565,91.5,-34.82,154.99,-0.58,0.84,-0.02
4:23:55:39:778660,91.5,-34.82,155.02,-0.58,0.84,-0.02
4:23:55:40:778773,91.51,-34.82,155.07,-0.58,0.83,-0.02
4:23:55:40:778853,91.51,-34.81,155.09,-0.58,0.84,-0.02
4:23:55:40:778964,91.51,-34.82,155.14,-0.58,0.83,-0.02
4:23:55:40:779060,91.5,-34.82,155.16,-0.58,0.84,-0.01
4:23:55:40:779157,91.51,-34.81,155.15,-0.58,0.84,-0.01
4:23:55:40:779652,91.53,-34.8,155.18,-0.58,0.84,-0.02
4:23:55:41:779748,91.52,-34.8,155.2,-0.58,0.83,-0.02
4:23:55:41:779844,91.53,-34.8,155.24,-0.58,0.83,-0.01
4:23:55:41:779956,91.53,-34.8,155.26,-0.58,0.83,-0.02
4:23:55:41:780052,91.52,-34.8,155.26,-0.58,0.84,-0.01
4:23:55:41:780163,91.51,-34.8,155.31,-0.58,0.84,-0.02
4:23:55:41:780260,91.51,-34.8,155.31,-0.58,0.84,-0.02
4:23:55:41:780563,91.51,-34.81,155.28,-0.58,0.84,-0.02
4:23:55:41:780659,91.52,-34.82,155.28,-0.58,0.84,-0.02
4:23:55:42:780755,91.52,-34.81,155.29,-0.58,0.84,-0.02
4:23:55:42:780867,91.51,-34.82,155.28,-0.58,0.84,-0.02
4:23:55:42:780963,91.52,-34.81,155.3,-0.58,0.84,-0.02
4:23:55:42:781059,91.52,-34.81,155.32,-0.58,0.84,-0.02
4:23:55:42:781155,91.52,-34.82,155.3,-0.58,0.83,-0.02
4:23:55:42:781651,91.51,-34.82,155.25,-0.58,0.84,-0.02
4:23:55:43:781763,91.5,-34.83,154.96,-0.58,0.84,-0.02
4:23:55:43:781858,91.48,-34.83,154.7,-0.58,0.83,-0.02
4:23:55:43:781955,91.46,-34.83,154.44,-0.58,0.84,-0.02
4:23:55:43:782050,91.46,-34.83,154.22,-0.58,0.84,-0.01
4:23:55:43:782162,91.46,-34.83,154.03,-0.58,0.83,-0.02
4:23:55:43:782258,91.46,-34.83,153.86,-0.58,0.84,-0.02
4:23:55:43:782562,91.47,-34.83,153.4,-0.58,0.83,-0.02
4:23:55:43:782658,91.47,-34.83,153.27,-0.58,0.83,-0.02
4:23:55:44:782769,91.46,-34.84,153.16,-0.58,0.84,-0.01
4:23:55:44:782834,91.46,-34.83,153.07,-0.58,0.83,-0.01
4:23:55:44:782961,91.46,-34.82,153.01,-0.58,0.83,-0.02
4:23:55:44:783057,91.46,-34.82,152.88,-0.58,0.84,-0.02
4:23:55:44:783169,91.48,-34.82,152.79,-0.58,0.84,-0.02
4:23:55:44:783649,91.48,-34.82,152.54,-0.58,0.84,-0.02
4:23:55:45:783745,91.49,-34.82,152.48,-0.58,0.84,-0.02
4:23:55:45:783841,91.5,-34.84,152.43,-0.58,0.84,-0.02
4:23:55:45:783953,91.49,-34.83,152.4,-0.58,0.84,-0.02
4:23:55:45:784064,91.48,-34.82,152.37,-0.58,0.83,-0.02
4:23:55:45:784161,91.49,-34.82,152.32,-0.58,0.84,-0.02
4:23:55:45:784257,91.48,-34.82,152.33,-0.58,0.84,-0.01
4:23:55:45:784560,91.49,-34.81,152.3,-0.58,0.83,-0.02
4:23:55:45:784672,91.49,-34.81,152.27,-0.58,0.83,-0.02
4:23:55:46:784752,91.49,-34.81,152.26,-0.58,0.84,-0.02
4:23:55:46:784864,91.49,-34.81,152.23,-0.58,0.83,-0.02
4:23:55:46:784960,91.5,-34.81,152.21,-0.58,0.84,-0.01
4:23:55:46:785056,91.5,-34.82,152.21,-0.58,0.84,-0.01
4:23:55:46:785152,91.51,-34.82,152.16,-0.58,0.84,-0.02
4:23:55:46:785664,91.59,-34.79,153.16,-0.58,0.84,-0.02
4:23:55:47:785759,91.6,-34.78,153.4,-0.58,0.84,-0.02
4:23:55:47:785856,91.6,-34.78,153.6,-0.58,0.83,-0.01
4:23:55:47:785952,91.57,-34.79,153.73,-0.58,0.84,-0.02
4:23:55:47:786047,91.58,-34.79,153.85,-0.58,0.84,-0.02
4:23:55:47:786159,91.58,-34.78,153.99,-0.58,0.83,-0.02
4:23:55:47:786271,91.57,-34.79,154.07,-0.58,0.84,-0.02
4:23:55:47:786559,91.55,-34.8,154.02,-0.59,0.84,-0.02
4:23:55:47:786655,91.54,-34.8,154.06,-0.58,0.84,-0.02
4:23:55:48:786751,91.55,-34.8,154.18,-0.58,0.84,-0.02
4:23:55:48:786847,91.55,-34.8,154.27,-0.58,0.84,-0.02
4:23:55:48:786959,91.56,-34.8,154.37,-0.58,0.84,-0.02
4:23:55:48:787055,91.57,-34.8,154.47,-0.58,0.84,-0.02
4:23:55:48:787166,91.55,-34.8,154.55,-0.58,0.84,-0.02
4:23:55:48:787662,91.56,-34.81,154.83,-0.58,0.84,-0.02
4:23:55:49:787774,91.55,-34.8,154.88,-0.57,0.83,-0.02
4:23:55:49:787854,91.55,-34.8,154.94,-0.58,0.84,-0.02
4:23:55:49:787966,91.55,-34.8,154.98,-0.58,0.83,-0.02
4:23:55:49:788062,91.54,-34.8,155.01,-0.58,0.84,-0.02
4:23:55:49:788158,91.53,-34.8,155.05,-0.58,0.84,-0.02
4:23:55:49:788254,91.54,-34.81,155.06,-0.58,0.84,-0.02
4:23:55:49:788541,91.54,-34.8,155.14,-0.58,0.83,-0.02
4:23:55:49:788638,91.54,-34.81,155.16,-0.58,0.84,-0.02
4:23:55:50:788749,91.54,-34.81,155.16,-0.58,0.84,-0.02
4:23:55:50:788845,91.53,-34.81,155.16,-0.58,0.84,-0.02
4:23:55:50:788957,91.54,-34.81,155.14,-0.58,0.83,-0.02
4:23:55:50:789053,91.52,-34.81,155.13,-0.58,0.84,-0.02
4:23:55:50:789165,91.52,-34.82,155.1,-0.58,0.84,-0.02
4:23:55:50:789645,91.51,-34.82,154.99,-0.58,0.83,-0.02
4:23:55:51:789756,91.5,-34.83,154.85,-0.58,0.84,-0.02
4:23:55:51:789852,91.49,-34.83,154.72,-0.58,0.83,-0.02
4:23:55:51:789964,91.49,-34.83,154.62,-0.58,0.84,-0.02
4:23:55:51:790060,91.48,-34.83,154.51,-0.58,0.84,-0.02
4:23:55:51:790156,91.47,-34.84,154.43,-0.58,0.83,-0.02
4:23:55:51:790236,91.48,-34.83,154.32,-0.58,0.84,-0.02
4:23:55:51:790556,91.47,-34.82,154.1,-0.58,0.84,-0.02
4:23:55:51:790652,91.47,-34.82,154.02,-0.58,0.84,-0.02
4:23:55:52:790763,91.47,-34.82,153.95,-0.58,0.83,-0.02
4:23:55:52:790860,91.48,-34.82,153.91,-0.58,0.84,-0.02
4:23:55:52:790955,91.48,-34.81,153.88,-0.57,0.84,-0.02
4:23:55:52:791052,91.48,-34.81,153.87,-0.58,0.84,-0.02
4:23:55:52:791147,91.47,-34.81,153.84,-0.58,0.83,-0.01
4:23:55:52:791643,91.48,-34.81,153.76,-0.58,0.83,-0.02
4:23:55:53:791739,91.49,-34.81,153.72,-0.58,0.83,-0.02
4:23:55:53:791867,91.49,-34.81,153.74,-0.58,0.84,-0.02
4:23:55:53:791947,91.48,-34.81,153.74,-0.58,0.83,-0.01
4:23:55:53:792058,91.47,-34.81,153.7,-0.58,0.84,-0.02
4:23:55:53:792154,91.47,-34.81,153.73,-0.58,0.84,-0.02
4:23:55:53:792250,91.49,-34.81,153.94,-0.58,0.84,-0.02
4:23:55:53:792538,91.54,-34.8,154.5,-0.58,0.84,-0.02
4:23:55:53:792650,91.55,-34.79,154.67,-0.58,0.83,-0.02
4:23:55:54:792762,91.55,-34.79,154.81,-0.57,0.84,-0.02
4:23:55:54:792858,91.54,-34.79,154.97,-0.58,0.84,-0.02
4:23:55:54:792954,91.55,-34.79,155.1,-0.58,0.84,-0.02
4:23:55:54:793050,91.54,-34.8,155.25,-0.58,0.84,-0.02
4:23:55:54:793154,91.53,-34.8,155.34,-0.58,0.83,-0.02
4:23:55:54:793650,91.53,-34.8,155.68,-0.58,0.83,-0.02
4:23:55:55:793761,91.53,-34.8,155.72,-0.58,0.84,-0.01
4:23:55:55:793857,91.53,-34.8,155.75,-0.58,0.83,-0.02
4:23:55:55:793953,91.53,-34.8,155.81,-0.58,0.83,-0.02
4:23:55:55:794049,91.53,-34.8,155.86,-0.58,0.83,-0.02
4:23:55:55:794145,91.53,-34.81,155.9,-0.58,0.84,-0.02
4:23:55:55:794256,91.52,-34.81,155.94,-0.58,0.84,-0.02
4:23:55:55:794561,91.52,-34.82,156.01,-0.58,0.83,-0.02
4:23:55:55:794657,91.52,-34.82,156.0,-0.58,0.83,-0.02
4:23:55:56:794752,91.53,-34.81,156.01,-0.58,0.84,-0.01
4:23:55:56:794864,91.52,-34.81,156.04,-0.58,0.83,-0.02
4:23:55:56:794960,91.52,-34.81,156.06,-0.58,0.84,-0.02
4:23:55:56:795056,91.5,-34.81,156.05,-0.58,0.83,-0.02
4:23:55:56:795152,91.5,-34.85,155.89,-0.57,0.84,-0.01
4:23:55:56:795648,91.51,-34.83,155.96,-0.58,0.84,-0.01
4:23:55:57:795744,91.49,-34.84,155.58,-0.58,0.83,-0.02
4:23:55:57:795855,91.47,-34.85,155.31,-0.58,0.84,-0.02
4:23:55:57:795952,91.46,-34.85,155.19,-0.58,0.83,-0.02
4:23:55:57:796048,91.47,-34.84,155.1,-0.58,0.84,-0.02
4:23:55:57:796144,91.47,-34.84,154.99,-0.58,0.83,-0.02
4:23:55:57:796239,91.47,-34.84,154.89,-0.58,0.83,-0.02
4:23:55:57:796559,91.47,-34.84,154.69,-0.58,0.84,-0.02
4:23:55:57:796639,91.48,-34.84,154.63,-0.58,0.84,-0.02
4:23:55:58:796735,91.49,-34.84,154.57,-0.58,0.84,-0.02
4:23:55:58:796863,91.48,-34.84,154.51,-0.58,0.84,-0.01
4:23:55:58:796959,91.48,-34.85,154.44,-0.58,0.84,-0.02
4:23:55:58:797055,91.47,-34.84,154.38,-0.58,0.83,-0.02
4:23:55:58:797151,91.47,-34.84,154.29,-0.58,0.84,-0.02
4:23:55:58:797663,91.48,-34.84,154.11,-0.58,0.83,-0.02
4:23:55:59:797758,91.49,-34.84,154.07,-0.58,0.84,-0.02
4:23:55:59:797854,91.5,-34.83,154.07,-0.58,0.84,-0.02
4:23:55:59:797966,91.5,-34.83,154.07,-0.58,0.84,-0.02
4:23:55:59:798046,91.5,-34.82,154.08,-0.58,0.84,-0.02
4:23:55:59:798158,91.5,-34.82,154.08,-0.58,0.84,-0.02
4:23:55:59:798542,91.53,-34.83,154.34,-0.58,0.84,-0.01
4:23:55:59:798638,91.53,-34.82,154.49,-0.58,0.84,-0.02
4:23:56:0:798749,91.53,-34.82,154.55,-0.58,0.84,-0.02
4:23:56:0:798862,91.53,-34.83,154.78,-0.58,0.83,-0.03
4:23:56:0:798957,91.53,-34.84,154.84,-0.58,0.82,-0.03
4:23:56:0:799053,91.54,-34.82,154.95,-0.58,0.84,-0.02
4:23:56:0:799149,91.55,-34.82,155.13,-0.58,0.83,-0.02
4:23:56:0:799645,91.52,-34.82,155.14,-0.58,0.83,-0.02
4:23:56:1:799741,91.51,-34.83,155.1,-0.58,0.84,-0.02
4:23:56:1:799853,91.49,-34.83,154.97,-0.58,0.84,-0.02
4:23:56:1:799948,91.49,-34.84,154.85,-0.58,0.83,-0.02
4:23:56:1:800045,91.47,-34.84,154.73,-0.58,0.84,-0.02
4:23:56:1:800141,91.47,-34.83,154.62,-0.57,0.83,-0.0
4:23:56:1:800252,91.48,-34.83,154.59,-0.58,0.84,-0.02
4:23:56:1:800540,91.5,-34.82,154.51,-0.58,0.84,-0.02
4:23:56:1:800637,91.5,-34.82,154.46,-0.58,0.84,-0.02
4:23:56:2:800732,91.49,-34.82,154.46,-0.58,0.84,-0.01
4:23:56:2:800860,91.49,-34.83,154.39,-0.58,0.84,-0.02
4:23:56:2:800956,91.48,-34.83,154.35,-0.58,0.83,-0.02
4:23:56:2:801051,91.48,-34.82,154.33,-0.58,0.83,-0.02
4:23:56:2:801153,91.47,-34.82,154.31,-0.58,0.84,-0.02
4:23:56:2:801649,91.48,-34.82,154.23,-0.58,0.84,-0.02
4:23:56:3:801760,91.47,-34.83,154.22,-0.58,0.84,-0.01
4:23:56:3:801856,91.47,-34.82,154.25,-0.58,0.83,-0.02
4:23:56:3:801936,91.5,-34.83,154.42,-0.57,0.83,-0.02
4:23:56:3:802032,91.5,-34.83,154.35,-0.58,0.84,-0.02
4:23:56:3:802160,91.51,-34.82,154.42,-0.58,0.83,-0.02
4:23:56:3:802256,91.51,-34.82,154.52,-0.58,0.84,-0.01
4:23:56:3:802544,91.54,-34.81,154.8,-0.58,0.84,-0.02
4:23:56:3:802640,91.53,-34.82,154.78,-0.58,0.84,-0.02
4:23:56:4:802736,91.53,-34.82,154.76,-0.58,0.83,-0.02
4:23:56:4:802847,91.52,-34.82,154.76,-0.58,0.84,-0.02
4:23:56:4:802959,91.51,-34.81,154.79,-0.58,0.84,-0.02
4:23:56:4:803056,91.5,-34.83,154.77,-0.58,0.84,-0.01
4:23:56:4:803160,91.51,-34.81,154.97,-0.58,0.84,-0.02
4:23:56:4:803655,91.56,-34.79,155.74,-0.58,0.84,-0.01
4:23:56:5:803752,91.55,-34.79,155.83,-0.58,0.83,-0.01
4:23:56:5:803848,91.55,-34.79,155.95,-0.58,0.84,-0.02
4:23:56:5:803959,91.55,-34.8,156.02,-0.58,0.84,-0.02
4:23:56:5:804055,91.56,-34.8,156.08,-0.58,0.84,-0.02
4:23:56:5:804151,91.56,-34.79,156.15,-0.58,0.84,-0.02
4:23:56:5:804247,91.55,-34.79,156.24,-0.58,0.83,-0.02
4:23:56:5:804535,91.49,-34.8,156.02,-0.58,0.84,-0.02
4:23:56:5:804631,91.48,-34.8,155.88,-0.58,0.84,-0.02
4:23:56:6:804759,91.48,-34.8,155.74,-0.58,0.83,-0.01
4:23:56:6:804855,91.47,-34.81,155.62,-0.58,0.84,-0.02
4:23:56:6:804951,91.47,-34.82,155.5,-0.58,0.84,-0.01
4:23:56:6:805047,91.46,-34.82,155.4,-0.58,0.83,-0.01
4:23:56:6:805155,91.47,-34.82,155.29,-0.58,0.84,-0.02
4:23:56:6:805650,91.47,-34.82,154.96,-0.58,0.84,-0.02
4:23:56:7:805746,91.46,-34.81,154.88,-0.58,0.83,-0.02
4:23:56:7:805858,91.47,-34.82,154.82,-0.58,0.84,-0.02
4:23:56:7:805954,91.47,-34.82,154.84,-0.58,0.84,-0.02
4:23:56:7:806050,91.46,-34.82,154.79,-0.58,0.83,-0.02
4:23:56:7:806147,91.48,-34.82,154.74,-0.58,0.83,-0.02
4:23:56:7:806258,91.48,-34.83,154.7,-0.58,0.83,-0.02
4:23:56:7:806546,91.49,-34.82,154.61,-0.58,0.84,-0.02
4:23:56:7:806658,91.5,-34.82,154.6,-0.58,0.83,-0.02
4:23:56:8:806738,91.5,-34.82,154.58,-0.58,0.83,-0.02
4:23:56:8:806849,91.5,-34.82,154.52,-0.58,0.84,-0.02
4:23:56:8:806946,91.49,-34.82,154.5,-0.58,0.84,-0.02
4:23:56:8:807057,91.49,-34.81,154.5,-0.58,0.84,-0.02
4:23:56:8:807153,91.49,-34.82,154.46,-0.58,0.84,-0.02
4:23:56:8:807649,91.51,-34.81,154.59,-0.58,0.84,-0.02
4:23:56:9:807761,91.49,-34.82,154.5,-0.58,0.84,-0.02
4:23:56:9:807856,91.48,-34.82,154.34,-0.58,0.84,-0.02
4:23:56:9:807953,91.47,-34.83,154.23,-0.58,0.84,-0.02
4:23:56:9:808048,91.47,-34.83,154.1,-0.58,0.84,-0.02
4:23:56:9:808145,91.46,-34.83,154.02,-0.58,0.83,-0.02
4:23:56:9:808240,91.45,-34.84,153.93,-0.58,0.83,-0.02
4:23:56:9:808560,91.48,-34.84,153.78,-0.58,0.84,-0.02
4:23:56:9:808656,91.5,-34.83,153.92,-0.58,0.84,-0.03
4:23:56:10:808752,91.51,-34.83,154.04,-0.58,0.83,-0.02
4:23:56:10:808848,91.51,-34.82,154.16,-0.58,0.84,-0.01
4:23:56:10:808960,91.52,-34.82,154.27,-0.58,0.84,-0.02
4:23:56:10:809055,91.51,-34.81,154.33,-0.58,0.84,-0.01
4:23:56:10:809151,91.52,-34.81,154.41,-0.58,0.84,-0.02
4:23:56:10:809663,91.5,-34.82,154.62,-0.58,0.84,-0.01
4:23:56:11:809760,91.5,-34.82,154.67,-0.58,0.84,-0.02
4:23:56:11:809855,91.5,-34.82,154.7,-0.58,0.84,-0.02
4:23:56:11:809951,91.51,-34.81,154.76,-0.58,0.84,-0.02
4:23:56:11:810047,91.52,-34.81,154.79,-0.58,0.83,-0.02
4:23:56:11:810143,91.5,-34.81,154.81,-0.58,0.84,-0.02
4:23:56:11:810239,91.5,-34.81,154.84,-0.58,0.84,-0.02
4:23:56:11:810559,91.51,-34.82,154.9,-0.58,0.84,-0.02
4:23:56:11:810655,91.5,-34.83,154.88,-0.58,0.83,-0.01
4:23:56:12:810750,91.5,-34.82,154.89,-0.58,0.84,-0.02
4:23:56:12:810846,91.49,-34.83,154.92,-0.58,0.83,-0.02
4:23:56:12:810943,91.49,-34.83,154.9,-0.58,0.84,-0.01
4:23:56:12:811038,91.49,-34.82,154.92,-0.58,0.84,-0.02
4:23:56:12:811150,91.49,-34.82,154.91,-0.57,0.83,-0.03
4:23:56:12:811646,91.53,-34.82,155.21,-0.58,0.83,-0.01
4:23:56:13:811742,91.54,-34.82,155.25,-0.58,0.84,-0.02
4:23:56:13:811853,91.55,-34.81,155.3,-0.56,0.83,-0.02
4:23:56:13:811949,91.54,-34.82,155.25,-0.58,0.84,-0.02
4:23:56:13:812046,91.53,-34.81,155.31,-0.58,0.83,-0.02
4:23:56:13:812157,91.53,-34.82,155.2,-0.59,0.84,-0.03
4:23:56:13:812253,91.5,-34.83,155.1,-0.58,0.84,-0.02
4:23:56:13:812542,91.48,-34.85,154.82,-0.58,0.84,-0.02
4:23:56:13:812637,91.48,-34.85,154.76,-0.58,0.84,-0.02
4:23:56:14:812765,91.47,-34.85,154.73,-0.58,0.84,-0.01
4:23:56:14:812861,91.48,-34.84,154.67,-0.58,0.84,-0.02
4:23:56:14:812957,91.47,-34.84,154.62,-0.58,0.83,-0.02
4:23:56:14:813053,91.48,-34.84,154.56,-0.58,0.84,-0.02
4:23:56:14:813162,91.49,-34.84,154.5,-0.58,0.83,-0.02
4:23:56:14:813642,91.49,-34.85,154.27,-0.58,0.83,-0.02
4:23:56:15:813737,91.48,-34.85,154.25,-0.58,0.83,-0.02
4:23:56:15:813849,91.49,-34.84,154.24,-0.58,0.84,-0.02
4:23:56:15:813945,91.49,-34.84,154.21,-0.58,0.83,-0.02
4:23:56:15:814057,91.48,-34.84,154.17,-0.58,0.84,-0.02
